year,age,sex,smoking,vaping
2025,16,male,0.020890083919437412,0.15276536795707635
2025,17,female,0.03420301417692231,0.19406269867646403
2025,17,male,0.034706975173317466,0.1773762178057674
2025,18,female,0.05024697876187723,0.22757109511230436
2025,18,male,0.05309035231364443,0.21365046240895297
2025,19,female,0.0732460878021677,0.27489489514503607
2025,19,male,0.0803999061313151,0.2643941368326268
2025,20,female,0.08262464109487154,0.2911660760607815
2025,20,male,0.09201757387448685,0.28443465480133023
2025,21,female,0.09308342695424782,0.29521484169166645
2025,21,male,0.1051220764344538,0.293444294119037
2025,22,female,0.09581882570872377,0.2870411920376908
2025,22,male,0.10971352717864653,0.2914230547857472
2025,23,female,0.09862586670593958,0.2666451270988546
2025,23,male,0.11447986523958854,0.27837093680146063
2025,24,female,0.0960402722982168,0.23402664687515778
2025,24,male,0.11414904910574439,0.25428794016617734
2025,25,female,0.0935154298491221,0.1973260430385494
2025,25,male,0.11381906606764353,0.22864685573628613
2025,26,female,0.09295490630074915,0.15753025932548753
2025,26,male,0.11666400664400353,0.2044657641313242
2025,27,female,0.0923974000277286,0.13600684110480588
2025,27,male,0.11957046260252542,0.19074503441737298
2025,28,female,0.0916529849336703,0.11848910628787854
2025,28,male,0.12016378436608806,0.17894430312157372
2025,29,female,0.09091396657805322,0.10497705487470556
2025,29,male,0.12075964644105529,0.16906357024392657
2025,30,female,0.08909296201129739,0.09547068686528687
2025,30,male,0.11699378195842153,0.16110283578443135
2025,31,female,0.08730492924241119,0.11081745113992107
2025,31,male,0.11333021797353972,0.1642802235668251
2025,32,female,0.0860372958081908,0.10565696442059594
2025,32,male,0.11120262589081506,0.15853871691968022
2025,33,female,0.08478635810170743,0.1026694183463176
2025,33,male,0.10911006080100927,0.15390682417871054
2025,34,female,0.08298207245332542,0.10185481291708601
2025,34,male,0.10602514688511001,0.15038454534391602
2025,35,female,0.08121277557088298,0.10300821790852267
2025,35,male,0.10301736827900951,0.1474073345207029
2025,36,female,0.0784250618804487,0.1044473856057816
2025,36,male,0.09814562008228017,0.14284055516978084
2025,37,female,0.07572515265197628,0.10443977304028065
2025,37,male,0.09348024938686497,0.1395499336848957
2025,38,female,0.07578551727434321,0.10365851431717421
2025,38,male,0.09209510107232347,0.13606243066592746
2025,39,female,0.07584592606790512,0.10210360943646227
2025,39,male,0.0907284230814937,0.13237804611287626
2025,40,female,0.07590637905868675,0.09977505839814481
2025,40,male,0.08938002977182755,0.12849678002574194
2025,41,female,0.07781250126872402,0.09169900219440952
2025,41,male,0.08924859854929856,0.1224046830073533
2025,42,female,0.07976235757000426,0.0886976835015953
2025,42,male,0.08911734167935317,0.11848375484496215
2025,43,female,0.08175674242029256,0.0853599809815327
2025,43,male,0.08898625898630506,0.11454299564494261
2025,44,female,0.08379645410267271,0.08168589463422175
2025,44,male,0.08885535029447854,0.11058240540729464
2025,45,female,0.08588229413756722,0.07654992906453655
2025,45,male,0.08872461542821175,0.10662673114419473
2025,46,female,0.08633134840992839,0.0686187674508103
2025,46,male,0.08777243819992693,0.10109594309286798
2025,47,female,0.0867825277530616,0.0644298864898614
2025,47,male,0.08682950590890516,0.09707111152766383
2025,48,female,0.08723583988925153,0.06111985362080736
2025,48,male,0.08589574963335739,0.09277616833767063
2025,49,female,0.08769129254418503,0.05868866884364817
2025,49,male,0.08497110051379944,0.08821111352288839
2025,50,female,0.08814889344664847,0.05713633215838382
2025,50,male,0.08405548976440622,0.08337594708331705
2025,51,female,0.08611042779464886,0.06115811997699522
2025,51,male,0.08388322057002123,0.0756190461893066
2025,52,female,0.08411475369393118,0.06053793637011737
2025,52,male,0.08371127216876403,0.07070987589877697
2025,53,female,0.08216117273134277,0.06038382930243276
2025,53,male,0.0835396440954533,0.06576370368276821
2025,54,female,0.08024898857757458,0.06069579877394138
2025,54,male,0.08336833588503749,0.06078052954128026
2025,55,female,0.07837750748419861,0.06240919720317166
2025,55,male,0.08319734707259442,0.05435425073146627
2025,56,female,0.07587335465859286,0.06541371251321915
2025,56,male,0.08167085257002536,0.04442409226088484
2025,57,female,0.07344283356209096,0.066185107838519
2025,57,male,0.08016991684061915,0.03894640477297654
2025,58,female,0.07108418263379099,0.06597121125870005
2025,58,male,0.07869420135264409,0.03438265181238502
2025,59,female,0.06879565660529985,0.06477202277376233
2025,59,male,0.07724336875557404,0.030732833379110293
2025,60,female,0.06657552820744157,0.06258754238370581
2025,60,male,0.07581708301525585,0.027996949473152337
2025,61,female,0.06268354682820224,0.053260914612325926
2025,61,male,0.07179463146105351,0.03080256915626111
2025,62,female,0.05900470677810928,0.05018837445180407
2025,62,male,0.06796989438166655,0.0290809157885851
2025,63,female,0.05552898356835815,0.04667180440604954
2025,63,male,0.06433479112879062,0.027866377690050063
2025,64,female,0.05224663308450518,0.04271120447506235
2025,64,male,0.06088139805786882,0.027158954860655986
2025,65,female,0.049148207782580486,0.03728740517709844
2025,65,male,0.057601965807436414,0.02694639099988833
2025,66,female,0.0456998367177645,0.02902427095464495
2025,66,male,0.05402119395667381,0.026629916538865872
2025,67,female,0.04248260286183357,0.024531033351941896
2025,67,male,0.05065105358260895,0.026112681912206614
2025,68,female,0.039482489170992195,0.02085021058571826
2025,68,male,0.04748060839954264,0.025350445963431924
2025,69,female,0.03668612551619929,0.017981802655974044
2025,69,male,0.044499311566208,0.0243432086925418
2025,70,female,0.03408078819820471,0.01592580956270924
2025,70,male,0.04169701514380407,0.023090970099536246
2025,71,female,0.03191481288764072,0.018881308353507577
2025,71,male,0.037916199016406624,0.01990146643477967
2025,72,female,0.029882235655700636,0.017711845672088
2025,72,male,0.03446587318328296,0.01845676607660006
2025,73,female,0.027975367554825967,0.016985648196591024
2025,73,male,0.031319301579467725,0.016915834835833428
2025,74,female,0.026186897340947354,0.016702715927016658
2025,74,male,0.02845153217491622,0.015278672712479766
2025,75,female,0.02450988129940877,0.016842565414451102
2025,75,male,0.02583934718115885,0.013143094922023545
2025,76,female,0.022647111703284508,0.017016238541996888
2025,76,male,0.023450661107285876,0.00988735949918768
2025,77,female,0.020922877495137798,0.016902126934975784
2025,77,male,0.02127797091371002,0.008070750554559896
2025,78,female,0.01932732160942644,0.016604100374313382
2025,78,male,0.019302600318477067,0.006537246679742346
2025,79,female,0.017851222609841275,0.01612215886000968
2025,79,male,0.01750733564648715,0.00528684787473503
2025,80,female,0.016485963571578277,0.01545630239206467
2025,80,male,0.01587633894911153,0.0043195541395379435
2025,81,female,0.015606640202589603,0.013398572162197624
2025,81,male,0.015391990458994621,0.005041567834784916
2025,82,female,0.014773513410800633,0.01257727414886553
2025,82,male,0.014922194211517251,0.004393239868107846
2025,83,female,0.013984229489627704,0.011678255362839892
2025,83,male,0.014466526462627232,0.0039043947856907835
2025,84,female,0.013236547013061845,0.01070151580412071
2025,84,male,0.014024574995496778,0.0035750325875337284
2025,85,female,0.012528332285047482,0.009396065432355608
2025,85,male,0.013595938856356684,0.0032523436419195735
2025,86,female,0.011857554884951613,0.007279677513009652
2025,86,male,0.013180228093255907,0.0026642974941949683
2025,87,female,0.01122228331813404,0.0060228478652291344
2025,87,male,0.012777063497941162,0.0023098648915040178
2025,88,female,0.01062068077888089,0.0048892947228753765
2025,88,male,0.012386076351031103,0.001985510818780095
2025,89,female,0.010051001031411747,0.003879018085948384
2025,89,male,0.012006908170638585,0.0016912352760232027
2025,90,female,0.009511584413292395,0.002992017954448154
2025,90,male,0.011639210464580278,0.0014270382632333386
2025,91,female,0.009000853964370488,0.0022282943283746855
2025,91,male,0.011282644486291979,0.0011929197804105033
2025,92,female,0.00851731168328367,0.0015878472077279792
2025,92,male,0.010936880994555235,0.0009888798275546969
2025,93,female,0.008059534912656345,0.0010706765925080357
2025,93,male,0.010601600017124634,0.0008149184046659192
2025,94,female,0.00762617285328696,0.0006767824827148545
2025,94,male,0.01027649061833315,0.0006710355117441704
2025,95,female,0.007215943206926329,0.0004061648783484355
2025,95,male,0.00996125067073697,0.0005572311487894503
2025,96,female,0.006827628946642131,0.00030543733006550833
2025,96,male,0.009655586630853329,0.000473505315801759
2025,97,female,0.006460075213249434,0.0002726645335736634
2025,97,male,0.009359213319030989,0.00041985801278109666
2025,98,female,0.006112186335850474,0.000333971097809753
2025,98,male,0.00907185370348381,0.0003962892397274631
2025,99,female,0.005782922974161958,0.0005564595151503836
2025,99,male,0.00879323868850935,0.0004027989966408584
2025,100,female,0.005471299380005333,0.0006452164185702454
2025,100,male,0.008523106906902396,0.0003771649914160546
2025,101,female,0.005176380775090489,0.0004742006020672542
2025,101,male,0.008261204516570848,0.0002771967061912453
2025,102,female,0.004897280842025571,0.00038524462336312975
2025,102,male,0.008007285001347453,0.00022519697404138042
2025,103,female,0.004633159325334569,0.0003163322971639674
2025,103,male,0.007761108975989095,0.00018491387495818854
2025,104,female,0.004383219739149355,0.00026746362346976736
2025,104,male,0.00752244399534741,0.00015634740894166968
2025,105,female,0.004146707178162525,0.0002386386022805296
2025,105,male,0.007291064367687049,0.0001394975759918238
2025,106,female,0.003922906228377282,0.00033843779763389505
2025,106,male,0.007066750972125844,0.00019783577318493079
2025,107,female,0.0037111389741646805,0.0003306089932721394
2025,107,male,0.006849291080163826,0.00019325940028908501
2025,108,female,0.0035107630981356893,0.00033327829732412474
2025,108,male,0.006638478181265022,0.0001948197574202393
2025,109,female,0.0033211700703509486,0.00034644570978985126
2025,109,male,0.006434111812451442,0.0002025168445783937
2026,0,female,0.0,0.0
2026,0,male,0.0,0.0
2026,1,female,0.0,0.0
2026,1,male,0.0,0.0
2026,2,female,0.0,0.0
2026,2,male,0.0,0.0
2026,3,female,0.0,0.0
2026,3,male,0.0,0.0
2026,4,female,0.0,0.0
2026,4,male,0.0,0.0
2026,5,female,0.0,0.0
2026,5,male,0.0,0.0
2026,6,female,0.0,0.0
2026,6,male,0.0,0.0
2026,7,female,0.0,0.0
2026,7,male,0.0,0.0
2026,8,female,0.0,0.0
2026,8,male,0.0,0.0
2026,9,female,0.0,0.0
2026,9,male,0.0,0.0
2026,10,female,0.0,0.0
2026,10,male,0.0,0.0
2026,11,female,0.0,0.0
2026,11,male,0.0,0.0
2026,12,female,0.0,0.0
2026,12,male,0.0,0.0
2026,13,female,0.0,0.0
2026,13,male,0.0,0.0
2026,14,female,0.0,0.0
2026,14,male,0.0,0.0
2026,15,female,0.011881949725606186,0.16050534560335405
2026,15,male,0.011633786701206083,0.13394920064398266
2026,16,female,0.019518686245848862,0.18835878495389904
2026,16,male,0.019450096872241997,0.16637792159489595
2026,17,female,0.03190520440712363,0.2103664407370457
2026,17,male,0.03234603192989376,0.19200061469191387
2026,18,female,0.04692367959252726,0.24511748374116732
2026,18,male,0.04954306184048044,0.2298943525951629
2026,19,female,0.06851137331079465,0.2942358063463562
2026,19,male,0.07517275742069583,0.2829315095755726
2026,20,female,0.07733427434709149,0.310913147802761
2026,20,male,0.0861058330803615,0.3037271113970442
2026,21,female,0.087187040128855,0.3147359237015225
2026,21,male,0.09845972150918812,0.3128727109528079
2026,22,female,0.089766315184491,0.3057041340426403
2026,22,male,0.10279360456189675,0.3103683082428636
2026,23,female,0.09241416852136577,0.2838177788261147
2026,23,male,0.10729554785500385,0.29621390326721136
2026,24,female,0.08997516577700694,0.24907685805194552
2026,24,male,0.10698298428949657,0.27040949602585107
2026,25,female,0.08759432079203813,0.2099351297602474
2026,25,male,0.1066712224541258,0.24286351707548284
2026,26,female,0.0870658790710868,0.167261280360099
2026,26,male,0.10935954852093993,0.21661941377303034
2026,27,female,0.08654032297263592,0.14417947635807993
2026,27,male,0.11210712338823493,0.20174922070018947
2026,28,female,0.08583863343427796,0.12539161550119135
2026,28,male,0.11266815045491159,0.18897972826371717
2026,29,female,0.08514210305579405,0.1108976977894333
2026,29,male,0.11323162706804168,0.17831093646361346
2026,30,female,0.08342609931296645,0.10069772322280576
2026,30,male,0.10967123976683528,0.16974284529987832
2026,31,female,0.08174159074920222,0.11713721724171013
2026,31,male,0.1062093946686017,0.17339342625080195
2026,32,female,0.08054760599961687,0.11159624537142693
2026,32,male,0.10419977450457008,0.16724775236362113
2026,33,female,0.07936955411900916,0.10838477484931587
2026,33,male,0.10222383005336705,0.1623132871147175
2026,34,female,0.07767075742853699,0.10750280567537701
2026,34,male,0.09931190952392419,0.158590030504091
2026,35,female,0.076005319316554,0.10872783434159167
2026,35,male,0.09647402366027036,0.15546606123859819
2026,36,female,0.07338208043220579,0.1102527609773809
2026,36,male,0.09188001734873623,0.15066043552278513
2026,37,female,0.07084243817592853,0.1102349913851724
2026,37,male,0.08748359189021966,0.1471932145529498
2026,38,female,0.07089920909046675,0.10938971191344286
2026,38,male,0.08617885222248194,0.14351521718901317
2026,39,female,0.07095602202521369,0.10771692256219229
2026,39,male,0.08489176130103677,0.1396264434309753
2026,40,female,0.07101287700570166,0.10521662333142061
2026,40,male,0.08362213417991347,0.13552689327883605
2026,41,female,0.0728057975830109,0.09656646908195361
2026,41,male,0.08349839344749559,0.12907314042411813
2026,42,female,0.07464034845502833,0.09334694703968702
2026,42,male,0.08337481916213305,0.12492890364790418
2026,43,female,0.0765173112029921,0.08976781359167288
2026,43,male,0.0832514111492182,0.12076232355965286
2026,44,female,0.07843747264278755,0.08582906873791128
2026,44,male,0.08312816923417833,0.11657340015936421
2026,45,female,0.08040162432587622,0.080312146677471
2026,45,male,0.08300509324247861,0.11241235945764008
2026,46,female,0.08082455550954512,0.07178639666819897
2026,46,male,0.08210876632372212,0.10661026997489305
2026,47,female,0.08124951484837033,0.06729276777567143
2026,47,male,0.08122126105624715,0.10235968985310723
2026,48,female,0.08167650999736634,0.06375130244073363
2026,48,male,0.0803425090766389,0.09780309335802445
2026,49,female,0.08210554861845713,0.06116200066338555
2026,49,male,0.07947244214955364,0.09294048048964476
2026,50,female,0.08253663838021504,0.05952486244362717
2026,50,male,0.07861099217747325,0.08777185124796813
2026,51,female,0.08061648332058927,0.06393702337259294
2026,51,male,0.07844892562657903,0.07936346967615562
2026,52,female,0.0787371655875281,0.06330801260363872
2026,52,male,0.07828716480741493,0.07409862939458212
2026,53,female,0.07689799385700916,0.0631830655600866
2026,53,male,0.07812570926021574,0.06878568359306017
2026,54,female,0.07509828021716687,0.06356218224193654
2026,54,male,0.07796455852542351,0.06342463227158975
2026,55,female,0.07333734059287106,0.06545306644317266
2026,55,male,0.07780371214368677,0.05647546403946757
2026,56,female,0.0709818180755896,0.06875298586482537
2026,56,male,0.07636793605258595,0.04572473930644403
2026,57,female,0.06869634391274364,0.06962853523935657
2026,57,male,0.07495650195194367,0.03982056097323506
2026,58,female,0.06647919166564295,0.06944456708863123
2026,58,male,0.07356907619858102,0.03492675983107148
2026,59,female,0.06432865451722722,0.06820108141264937
2026,59,male,0.07220532679065604,0.031043335879953275
2026,60,female,0.062243046679791296,0.065898078211411
2026,60,male,0.0708649234816811,0.02817028911988044
2026,61,female,0.05858844322617621,0.055925358272488984
2026,61,male,0.06708613533069781,0.031457986889747734
2026,62,female,0.05513580365702013,0.052665552849296214
2026,62,male,0.06349507655192008,0.029700135419212757
2026,63,female,0.05187541774060721,0.04892734631512623
2026,63,male,0.06008386360276467,0.028499881593446692
2026,64,female,0.04879787344841577,0.04471073866997903
2026,64,male,0.05684479091446906,0.027857225412449543
2026,65,female,0.04589406887776342,0.038890121971215344
2026,65,male,0.053770344675176426,0.027780375685307494
2026,66,female,0.042663772537677135,0.030001648801003436
2026,66,male,0.05041501964684964,0.027666564875534018
2026,67,female,0.039651394491830805,0.025204145544334974
2026,67,male,0.047258613276145646,0.027241357469256988
2026,68,female,0.036843526916331276,0.021309158706444755
2026,68,male,0.044290607325164544,0.02653668323650419
2026,69,female,0.03422740859893072,0.018316688287332777
2026,69,male,0.041500882983270475,0.025552542177275622
2026,70,female,0.031790919462599786,0.016226734286999042
2026,70,male,0.038879726104819545,0.02428893429157128
2026,71,female,0.029765990092606873,0.0197482249234869
2026,71,male,0.035344941703224754,0.02085302653405668
2026,72,female,0.02786632686430754,0.01863536033775698
2026,72,male,0.03212078515792536,0.019363290805569502
2026,73,female,0.02608464057201628,0.018011040459328963
2026,73,male,0.029181838307759212,0.017760491155690904
2026,74,female,0.02441400890618304,0.017875265288202845
2026,74,male,0.026504431812399743,0.01604462758442089
2026,75,female,0.0228478653048353,0.018270743046367194
2026,75,male,0.02406658521704462,0.013799364472185209
2026,76,female,0.021108676861772993,0.0188432713381056
2026,76,male,0.021838106128400734,0.010380905706957919
2026,77,female,0.019499234304423796,0.018914943818812792
2026,77,male,0.01981178721592913,0.008473509178233536
2026,78,female,0.018010246824639968,0.018738605861825238
2026,78,male,0.017970032690191318,0.006863373434650872
2026,79,female,0.016633031606651093,0.01831425746714295
2026,79,male,0.016296645772338976,0.005550498476209924
2026,80,female,0.015359482640458229,0.017641898634765917
2026,80,male,0.014776741514630825,0.004534884302910691
2026,81,female,0.014539354948329905,0.015143902772295666
2026,81,male,0.014325450753175203,0.0052930561129760495
2026,82,female,0.01376240633496822,0.014252907959895929
2026,82,male,0.01388774840727294,0.0046123546838990875
2026,83,female,0.013026427196718262,0.013252595157484833
2026,83,male,0.013463237026722181,0.004099109626933259
2026,84,female,0.012329314352950278,0.01214296436506239
2026,84,male,0.01305153008125313,0.0037533209420785654
2026,85,female,0.011669066621272458,0.01064625247526996
2026,85,male,0.012652251703430446,0.003414550520320469
2026,86,female,0.011043780500129548,0.008226880222130771
2026,86,male,0.012265036434900546,0.0027971892158952343
2026,87,female,0.010451645965579714,0.006790893798150229
2026,87,male,0.011889528976133414,0.0024250869281902923
2026,88,female,0.009890942387539792,0.005496450103326156
2026,88,male,0.011525383939790516,0.0020845621726815217
2026,89,female,0.009360034569462572,0.004343549137658553
2026,89,male,0.011172265607833503,0.0017756149493689233
2026,90,female,0.008857368914237246,0.0033321909011474185
2026,90,male,0.010829847692474224,0.0014982452582524967
2026,91,female,0.008381469718078655,0.002462375393792753
2026,91,male,0.010497813101050942,0.0012524530993322414
2026,92,female,0.007930935593270214,0.0017341026155945562
2026,92,male,0.01017585370490323,0.0010382384726081583
2026,93,female,0.007504436019850823,0.0011473725665528277
2026,93,male,0.009863670112304813,0.0008556013780802466
2026,94,female,0.007100708025657583,0.0007021852466675679
2026,94,male,0.009560971445503436,0.0007045418157485065
2026,95,female,0.006718552993561983,0.0003985406559387769
2026,95,male,0.009267475121903264,0.0005850597856129382
2026,96,female,0.0063568335942442095,0.00029498365047345485
2026,96,male,0.008982906639418819,0.0004971552876735416
2026,97,female,0.006014470842435703,0.0002634873445711263
2026,97,male,0.008706999366017688,0.0004408283219303166
2026,98,female,0.0056904412742137655,0.0003368632586912157
2026,98,male,0.008439494333461651,0.0004160788883832635
2026,99,female,0.005383774242647431,0.0005993895845882995
2026,99,male,0.0081801400352488,0.00042290698703238206
2026,100,female,0.005093549328861006,0.0007082971361396047
2026,100,male,0.00792869222874911,0.0003959894596284445
2026,101,female,0.004818893865402793,0.0005205616576592826
2026,101,male,0.007684913741524198,0.0002910317139545193
2026,102,female,0.004558980568659545,0.0004229087412963563
2026,102,male,0.00744857428181019,0.00023643665263257832
2026,103,female,0.004313025276959791,0.0003472590803659271
2026,103,male,0.007219450253141433,0.00019414300661251124
2026,104,female,0.00408028479093372,0.00029361267486799526
2026,104,male,0.006997324573086392,0.00016415077589431817
2026,105,female,0.003860054812655613,0.0002619695248025606
2026,105,male,0.006781986496060623,0.000146459960477999
2026,106,female,0.0036516679800767384,0.00037152576395478836
2026,106,male,0.006573231440180885,0.0002077098423810433
2026,107,female,0.003454491993258444,0.00036293156277014346
2026,107,male,0.006370860818117589,0.00020290506073023212
2026,108,female,0.003267927828936516,0.00036586183602589336
2026,108,male,0.006174681871901405,0.00020454329596217492
2026,109,female,0.003091408039983483,0.00038031658372203805
2026,109,male,0.005984507511635708,0.00021262454807687172
2027,0,female,0.0,0.0
2027,0,male,0.0,0.0
2027,1,female,0.0,0.0
2027,1,male,0.0,0.0
2027,2,female,0.0,0.0
2027,2,male,0.0,0.0
2027,3,female,0.0,0.0
2027,3,male,0.0,0.0
2027,4,female,0.0,0.0
2027,4,male,0.0,0.0
2027,5,female,0.0,0.0
2027,5,male,0.0,0.0
2027,6,female,0.0,0.0
2027,6,male,0.0,0.0
2027,7,female,0.0,0.0
2027,7,male,0.0,0.0
2027,8,female,0.0,0.0
2027,8,male,0.0,0.0
2027,9,female,0.0,0.0
2027,9,male,0.0,0.0
2027,10,female,0.0,0.0
2027,10,male,0.0,0.0
2027,11,female,0.0,0.0
2027,11,male,0.0,0.0
2027,12,female,0.0,0.0
2027,12,male,0.0,0.0
2027,13,female,0.0,0.0
2027,13,male,0.0,0.0
2027,14,female,0.0,0.0
2027,14,male,0.0,0.0
2027,15,female,0.011066519892509383,0.1746578671022646
2027,15,male,0.01082479695388311,0.14584289488099636
2027,16,female,0.018188812644088125,0.20328735009647445
2027,16,male,0.018107534732393196,0.1794791404579933
2027,17,female,0.029757008665013854,0.22590817616597356
2027,17,male,0.030140677199069328,0.2060559270867316
2027,18,female,0.04381004212381095,0.26181001423456157
2027,18,male,0.04622121809709001,0.24548136883979005
2027,19,female,0.06406156028148197,0.31259213909431965
2027,19,male,0.07025948394638476,0.3006886170136242
2027,20,female,0.07235592700071972,0.329636022078329
2027,20,male,0.08054020712780023,0.3221937129762793
2027,21,female,0.08163054200359562,0.33323121152434143
2027,21,male,0.09217611606491674,0.33145902001634686
2027,22,female,0.08406057546162707,0.32337770743235694
2027,22,male,0.0962629474264058,0.32848453813382683
2027,23,female,0.08655612988223815,0.3000755098023756
2027,23,male,0.10051091581779967,0.31327026732871943
2027,24,female,0.08425737988503555,0.26332461863439727
2027,24,male,0.10021589785322726,0.2858162076010244
2027,25,female,0.08201419846887968,0.22186965174730994
2027,25,male,0.09992164962659762,0.25644323834848015
2027,26,female,0.08151641306906438,0.17646224470016633
2027,26,male,0.10245938282568458,0.22821514996736586
2027,27,female,0.08102138231842272,0.15190025704073268
2027,27,male,0.10505404487565284,0.2122398940854851
2027,28,female,0.08036050493586257,0.13190596301222865
2027,28,male,0.10558397289931959,0.1985394139680275
2027,29,female,0.07970455067449693,0.11647936261465426
2027,29,male,0.10611625709741082,0.18711370961499293
2027,30,female,0.07808878422033223,0.10562045584800947
2027,30,male,0.10275367649285042,0.17796278102638138
2027,31,female,0.07650304963727672,0.12309738652405414
2027,31,male,0.09948578947394494,0.1820719569800416
2027,32,female,0.07537930196409696,0.11719485272269552
2027,32,male,0.09758949809729696,0.1755390935417534
2027,33,female,0.0742707334177792,0.11377050540397995
2027,33,male,0.09572550953707507,0.17031526267862684
2027,34,female,0.07267245527608777,0.11282434456790746
2027,34,male,0.09297952728608845,0.16640046439066195
2027,35,female,0.07110592962244754,0.11411710812677645
2027,35,male,0.09030444987905543,0.16313723053962342
2027,36,female,0.06863922629249986,0.11572303356095544
2027,36,male,0.08597627717062167,0.1581045396852236
2027,37,female,0.06625199099675638,0.11569537815018577
2027,37,male,0.0818368862701619,0.15446930203466253
2027,38,female,0.06630534578090988,0.11478910484590493
2027,38,male,0.08060892282791411,0.1506099760526658
2027,39,female,0.06635874047969784,0.11300421364811297
2027,39,male,0.07939779164460417,0.14652656173923348
2027,40,female,0.06641217511806069,0.1103407045568098
2027,40,male,0.07820330960564253,0.1422190590943655
2027,41,female,0.06809745268384591,0.10114551859168575
2027,41,male,0.07808690415361924,0.13542026385746395
2027,42,female,0.0698222974992516,0.09771871814945865
2027,42,male,0.07797065731478092,0.13106321387026942
2027,43,female,0.07158747491485798,0.09391027203176958
2027,43,male,0.07785456891661466,0.12668139021191166
2027,44,female,0.07339375669938795,0.08972018023861855
2027,44,male,0.07773863878666412,0.12227479288239063
2027,45,female,0.07524192062288627,0.08384117891809688
2027,45,male,0.07762286675253117,0.11791855879629917
2027,46,female,0.07563994302354084,0.07475014631436558
2027,46,male,0.0767797932205354,0.11185906148819413
2027,47,female,0.07603989779527177,0.06996701971477044
2027,47,male,0.07594512250318208,0.10739343382803312
2027,48,female,0.07644179248508705,0.06620594255748917
2027,48,male,0.07511878717546216,0.10258703593739933
2027,49,female,0.07684563464990671,0.06346691484252183
2027,49,male,0.07430071999661676,0.0974398678162928
2027,50,female,0.07725143185634016,0.06174993656986834
2027,50,male,0.07349085391839881,0.09195192946471342
2027,51,female,0.07544412243349717,0.06653543044769197
2027,51,male,0.07333850298683857,0.0829172029150049
2027,52,female,0.07367571932232247,0.0658989602538354
2027,52,male,0.07318644293974114,0.07731141956932067
2027,53,female,0.07194554183294792,0.06580274409937728
2027,53,male,0.07303467332509146,0.071646713726584
2027,54,female,0.07025291381720014,0.0662467819843176
2027,54,male,0.07288319369114715,0.06592308538679488
2027,55,female,0.06859716402584218,0.06830766043821775
2027,55,male,0.07273200358643725,0.05847150061216318
2027,56,female,0.06638298461144398,0.07189024815808344
2027,56,male,0.07138257539910486,0.04693210737566459
2027,57,female,0.06423534551753805,0.0728659770914035
2027,57,male,0.07005629219258425,0.04061848843139665
2027,58,female,0.06215256191382532,0.07271157572078453
2027,58,male,0.06875282677552307,0.03540831739118026
2027,59,female,0.06013297132359013,0.07142704404622655
2027,59,male,0.06747185398379277,0.03130159425501543
2027,60,female,0.05817493475925094,0.06901238206772956
2027,60,male,0.06621305077501347,0.028298319022902148
2027,61,female,0.05474524633598813,0.0584263619204958
2027,61,male,0.0626655880992497,0.032053865133370815
2027,62,female,0.051506696564973364,0.05498945742023907
2027,62,male,0.05929611703373586,0.03026313433555312
2027,63,female,0.04844990909534671,0.05104143165910245
2027,63,male,0.05609697658515025,0.029078675754883196
2027,64,female,0.04556581886532889,0.04658228463708597
2027,64,male,0.05306070041674583,0.028500489391361065
2027,65,female,0.04284568025109662,0.040383815102109984
2027,65,male,0.05018002749063657,0.028556840717872845
2027,66,female,0.03982099242999479,0.03089907739789196
2027,66,male,0.047037604833115886,0.028641939330255894
2027,67,female,0.03700157770549455,0.025812753054225854
2027,67,male,0.044082836759234204,0.02830761068302324
2027,68,female,0.0343746373335455,0.021715896011209802
2027,68,male,0.041305633613738665,0.027660433191400158
2027,69,female,0.03192801415370297,0.018608506268843805
2027,69,male,0.03869631064716721,0.026700406855386653
2027,70,female,0.029650182917916462,0.016490583827127862
2027,70,male,0.0362455896110698,0.025427531674982722
2027,71,female,0.02775769904908315,0.02056417255574327
2027,71,male,0.03294208177539779,0.021755107466151245
2027,72,female,0.025982772449865615,0.019510539639339526
2027,72,male,0.02993031275299061,0.020223426937016953
2027,73,female,0.02431850217673103,0.018989051485591872
2027,73,male,0.027186157465293334,0.018562343733517485
2027,74,female,0.022758342350321172,0.01899970809450032
2027,74,male,0.024687196682649817,0.016771857855652834
2027,75,female,0.021296090276145912,0.019648031906801797
2027,75,male,0.022412649041032403,0.014422376864816962
2027,76,female,0.01967264545388677,0.020615301329508364
2027,76,male,0.020334127547082793,0.010849436287367713
2027,77,female,0.01817066146725772,0.020871234802220064
2027,77,male,0.01844472866898415,0.00885585056117354
2027,78,female,0.016781389221064272,0.02081603802765762
2027,78,male,0.016727890573155782,0.007172964561996968
2027,79,female,0.01549665989900598,0.020449711005821037
2027,79,male,0.015168386511959772,0.00580077828983799
2027,80,female,0.014308853968169504,0.019772253736710307
2027,80,male,0.01375223810780287,0.0047392917446966035
2027,81,female,0.013544053490777919,0.016842295877417333
2027,81,male,0.013331812914619438,0.005531792481939857
2027,82,female,0.01281959953468736,0.015883917954269633
2027,82,male,0.012924072279614991,0.004820358128351548
2027,83,female,0.012133419059764405,0.014785079704103447
2027,83,male,0.012528643650847889,0.00428394987053978
2027,84,female,0.01148353975603753,0.013545781126918774
2027,84,male,0.012145164806017482,0.003922567708504548
2027,85,female,0.01086808575889898,0.011862180332836387
2027,85,male,0.011773283603337745,0.003568531688211211
2027,86,female,0.010285273480171164,0.009146796730472091
